peak_id,sample_id,t,z_um,y_um,x_um,confidence,det_threshold,pool_kernel_um,tta
unet:6bba_debd7bfa:t27:p00177,6bba_debd7bfa,27,97.5,66.625,94.25,0.9999630451202393,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t27:p00178,6bba_debd7bfa,27,97.5,82.875,68.25,0.9998315572738647,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t27:p00179,6bba_debd7bfa,27,99.125,78.0,87.75,0.9998024106025696,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t27:p00180,6bba_debd7bfa,27,100.75,65.0,99.125,0.9975422620773315,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t27:p00181,6bba_debd7bfa,27,100.75,92.625,81.25,0.9989110231399536,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t27:p00182,6bba_debd7bfa,27,100.75,99.125,73.125,0.9997987151145935,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00000,6bba_debd7bfa,36,0.0,16.25,1.625,0.9998264908790588,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00001,6bba_debd7bfa,36,0.0,27.625,1.625,0.999911904335022,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00002,6bba_debd7bfa,36,0.0,50.375,0.0,0.9969162940979004,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00003,6bba_debd7bfa,36,1.625,13.0,11.375,0.9998890161514282,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00004,6bba_debd7bfa,36,1.625,19.5,19.5,0.9997345805168152,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00005,6bba_debd7bfa,36,1.625,34.125,11.375,0.9999843835830688,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00006,6bba_debd7bfa,36,3.25,26.0,22.75,0.9997997879981995,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00007,6bba_debd7bfa,36,3.25,35.75,1.625,0.9997146725654602,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00008,6bba_debd7bfa,36,3.25,47.125,9.75,0.9999473094940186,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00009,6bba_debd7bfa,36,4.875,17.875,30.875,0.9999518394470215,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00010,6bba_debd7bfa,36,4.875,19.5,21.125,0.9997790455818176,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00011,6bba_debd7bfa,36,4.875,69.875,0.0,0.9965219497680664,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00012,6bba_debd7bfa,36,6.5,3.25,26.0,0.9999347925186157,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00013,6bba_debd7bfa,36,6.5,6.5,39.0,0.9999696016311646,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00014,6bba_debd7bfa,36,6.5,16.25,14.625,0.9998108744621277,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00015,6bba_debd7bfa,36,6.5,27.625,8.125,0.9999650716781616,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00016,6bba_debd7bfa,36,6.5,37.375,21.125,0.9999634027481079,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00017,6bba_debd7bfa,36,6.5,58.5,4.875,0.9999874830245972,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00018,6bba_debd7bfa,36,9.75,13.0,42.25,0.9998487234115601,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00019,6bba_debd7bfa,36,9.75,50.375,19.5,0.9999077320098877,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00020,6bba_debd7bfa,36,11.375,3.25,48.75,0.9998849630355835,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00021,6bba_debd7bfa,36,11.375,34.125,32.5,0.9999761581420898,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00022,6bba_debd7bfa,36,11.375,55.25,4.875,0.9998787641525269,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00023,6bba_debd7bfa,36,14.625,35.75,19.5,0.9997349381446838,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00024,6bba_debd7bfa,36,14.625,42.25,9.75,0.9997331500053406,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00025,6bba_debd7bfa,36,14.625,66.625,4.875,0.9999645948410034,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00026,6bba_debd7bfa,36,16.25,0.0,45.5,0.9998568296432495,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00027,6bba_debd7bfa,36,16.25,6.5,40.625,0.9998188614845276,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00028,6bba_debd7bfa,36,16.25,16.25,35.75,0.999795138835907,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00029,6bba_debd7bfa,36,16.25,24.375,34.125,0.9998940229415894,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00030,6bba_debd7bfa,36,16.25,63.375,14.625,0.9999738931655884,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00031,6bba_debd7bfa,36,17.875,30.875,42.25,0.9999473094940186,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00032,6bba_debd7bfa,36,17.875,34.125,30.875,0.9999386072158813,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00033,6bba_debd7bfa,36,17.875,45.5,30.875,0.9999810457229614,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00034,6bba_debd7bfa,36,17.875,52.0,0.0,0.9993166923522949,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00035,6bba_debd7bfa,36,19.5,21.125,26.0,0.9996674060821533,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00036,6bba_debd7bfa,36,19.5,56.875,26.0,0.9999529123306274,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00037,6bba_debd7bfa,36,21.125,0.0,58.5,0.9998171925544739,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00038,6bba_debd7bfa,36,21.125,17.875,50.375,0.9998583793640137,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00039,6bba_debd7bfa,36,21.125,74.75,8.125,0.9999617338180542,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00040,6bba_debd7bfa,36,22.75,45.5,39.0,0.9999220371246338,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00041,6bba_debd7bfa,36,24.375,17.875,52.0,0.9998443126678467,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00042,6bba_debd7bfa,36,24.375,27.625,47.125,0.9999140501022339,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00043,6bba_debd7bfa,36,24.375,39.0,45.5,0.9999312162399292,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00044,6bba_debd7bfa,36,24.375,86.125,3.25,0.9998606443405151,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00045,6bba_debd7bfa,36,26.0,47.125,11.375,0.9999583959579468,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00046,6bba_debd7bfa,36,26.0,47.125,21.125,0.9998977184295654,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00047,6bba_debd7bfa,36,26.0,66.625,3.25,0.9998121857643127,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00048,6bba_debd7bfa,36,27.625,8.125,55.25,0.9997177720069885,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00049,6bba_debd7bfa,36,27.625,8.125,63.375,0.9999262094497681,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00050,6bba_debd7bfa,36,27.625,27.625,47.125,0.9999240636825562,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00051,6bba_debd7bfa,36,27.625,45.5,30.875,0.9998278617858887,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00052,6bba_debd7bfa,36,27.625,68.25,26.0,0.9999747276306152,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00053,6bba_debd7bfa,36,27.625,69.875,14.625,0.9998817443847656,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00054,6bba_debd7bfa,36,27.625,78.0,19.5,0.9999333620071411,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00055,6bba_debd7bfa,36,29.25,32.5,37.375,0.999936580657959,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00056,6bba_debd7bfa,36,29.25,92.625,3.25,0.9999315738677979,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00057,6bba_debd7bfa,36,30.875,19.5,53.625,0.9999072551727295,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00058,6bba_debd7bfa,36,30.875,78.0,0.0,0.9999105930328369,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00059,6bba_debd7bfa,36,32.5,1.625,69.875,0.9998421669006348,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00060,6bba_debd7bfa,36,32.5,21.125,65.0,0.99997878074646,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00061,6bba_debd7bfa,36,32.5,58.5,24.375,0.9998948574066162,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00062,6bba_debd7bfa,36,32.5,86.125,13.0,0.9999438524246216,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00063,6bba_debd7bfa,36,34.125,63.375,35.75,0.999921441078186,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00064,6bba_debd7bfa,36,35.75,30.875,63.375,0.9999407529830933,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00065,6bba_debd7bfa,36,35.75,39.0,56.875,0.9998724460601807,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00066,6bba_debd7bfa,36,35.75,50.375,45.5,0.999953031539917,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00067,6bba_debd7bfa,36,35.75,79.625,11.375,0.9999558925628662,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00068,6bba_debd7bfa,36,37.375,91.0,0.0,0.9998488426208496,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00069,6bba_debd7bfa,36,39.0,13.0,68.25,0.9999706745147705,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00070,6bba_debd7bfa,36,39.0,69.875,17.875,0.9998635053634644,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00071,6bba_debd7bfa,36,39.0,78.0,26.0,0.9999599456787109,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00072,6bba_debd7bfa,36,40.625,0.0,76.375,0.9997387528419495,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00073,6bba_debd7bfa,36,40.625,89.375,6.5,0.9999182224273682,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00074,6bba_debd7bfa,36,42.25,76.375,4.875,0.999819815158844,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00075,6bba_debd7bfa,36,43.875,16.25,86.125,0.9885305762290955,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00076,6bba_debd7bfa,36,43.875,30.875,55.25,0.9999351501464844,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00077,6bba_debd7bfa,36,43.875,43.875,58.5,0.9999525547027588,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00078,6bba_debd7bfa,36,43.875,94.25,14.625,0.9996132254600525,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00079,6bba_debd7bfa,36,45.5,11.375,79.625,0.9998495578765869,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00080,6bba_debd7bfa,36,45.5,60.125,52.0,0.9999762773513794,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00081,6bba_debd7bfa,36,45.5,73.125,40.625,0.9999469518661499,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00082,6bba_debd7bfa,36,45.5,79.625,32.5,0.9999091625213623,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00083,6bba_debd7bfa,36,45.5,89.375,24.375,0.9999711513519287,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00084,6bba_debd7bfa,36,47.125,8.125,63.375,0.9999927282333374,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00085,6bba_debd7bfa,36,47.125,26.0,74.75,0.9998829364776611,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00086,6bba_debd7bfa,36,47.125,89.375,3.25,0.9996026158332825,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00087,6bba_debd7bfa,36,48.75,37.375,43.875,0.9999955892562866,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00088,6bba_debd7bfa,36,48.75,48.75,48.75,0.9998396635055542,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00089,6bba_debd7bfa,36,48.75,63.375,39.0,0.999681830406189,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00090,6bba_debd7bfa,36,50.375,27.625,65.0,0.9996839761734009,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00091,6bba_debd7bfa,36,50.375,34.125,69.875,0.9999234676361084,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00092,6bba_debd7bfa,36,52.0,43.875,68.25,0.9999880790710449,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00093,6bba_debd7bfa,36,52.0,58.5,39.0,0.9998382329940796,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00094,6bba_debd7bfa,36,52.0,69.875,14.625,0.999990701675415,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00095,6bba_debd7bfa,36,53.625,53.625,66.625,0.9999113082885742,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00096,6bba_debd7bfa,36,53.625,66.625,56.875,0.9998181462287903,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00097,6bba_debd7bfa,36,53.625,79.625,30.875,0.9998486042022705,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00098,6bba_debd7bfa,36,55.25,9.75,89.375,0.9999780654907227,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00099,6bba_debd7bfa,36,55.25,43.875,63.375,0.9994582533836365,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00100,6bba_debd7bfa,36,55.25,94.25,13.0,0.9994040727615356,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00101,6bba_debd7bfa,36,56.875,68.25,55.25,0.9998292922973633,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00102,6bba_debd7bfa,36,56.875,74.75,48.75,0.9998730421066284,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00103,6bba_debd7bfa,36,56.875,95.875,30.875,0.9998170733451843,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00104,6bba_debd7bfa,36,58.5,26.0,84.5,0.9999756813049316,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00105,6bba_debd7bfa,36,58.5,87.75,14.625,0.9998613595962524,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00106,6bba_debd7bfa,36,58.5,100.75,3.25,0.9998953342437744,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00107,6bba_debd7bfa,36,60.125,35.75,79.625,0.9998094439506531,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00108,6bba_debd7bfa,36,60.125,56.875,55.25,0.999909520149231,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00109,6bba_debd7bfa,36,60.125,63.375,65.0,0.9999241828918457,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00110,6bba_debd7bfa,36,61.75,16.25,81.25,0.9999289512634277,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00111,6bba_debd7bfa,36,61.75,69.875,50.375,0.9999336004257202,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00112,6bba_debd7bfa,36,63.375,52.0,65.0,0.9999438524246216,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00113,6bba_debd7bfa,36,63.375,74.75,39.0,0.9982702732086182,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00114,6bba_debd7bfa,36,63.375,92.625,27.625,0.9998600482940674,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00115,6bba_debd7bfa,36,65.0,89.375,45.5,0.9998288154602051,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00116,6bba_debd7bfa,36,65.0,100.75,17.875,0.9998480081558228,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00117,6bba_debd7bfa,36,66.625,56.875,73.125,0.9999374151229858,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00118,6bba_debd7bfa,36,66.625,99.125,35.75,0.9999120235443115,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00119,6bba_debd7bfa,36,68.25,4.875,100.75,0.9999738931655884,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00120,6bba_debd7bfa,36,68.25,79.625,55.25,0.9999889135360718,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00121,6bba_debd7bfa,36,69.875,19.5,95.875,0.9999480247497559,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00122,6bba_debd7bfa,36,69.875,34.125,87.75,0.9999505281448364,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00123,6bba_debd7bfa,36,69.875,84.5,39.0,0.9999330043792725,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00124,6bba_debd7bfa,36,71.5,45.5,82.875,0.999985933303833,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00125,6bba_debd7bfa,36,73.125,99.125,4.875,0.999977707862854,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00126,6bba_debd7bfa,36,76.375,66.625,73.125,0.9999487400054932,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00127,6bba_debd7bfa,36,76.375,100.75,42.25,0.9997541308403015,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00128,6bba_debd7bfa,36,78.0,52.0,74.75,0.9999395608901978,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00129,6bba_debd7bfa,36,79.625,27.625,99.125,0.9998924732208252,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00130,6bba_debd7bfa,36,79.625,76.375,69.875,0.9999419450759888,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00131,6bba_debd7bfa,36,81.25,89.375,60.125,0.9999358654022217,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00132,6bba_debd7bfa,36,82.875,56.875,86.125,0.9999850988388062,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00133,6bba_debd7bfa,36,82.875,78.0,56.875,0.9998505115509033,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00134,6bba_debd7bfa,36,82.875,82.875,68.25,0.9997921586036682,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00135,6bba_debd7bfa,36,82.875,99.125,52.0,0.9997097849845886,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00136,6bba_debd7bfa,36,86.125,39.0,102.375,0.9996455907821655,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00137,6bba_debd7bfa,36,86.125,61.75,63.375,0.9999943971633911,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00138,6bba_debd7bfa,36,86.125,100.75,42.25,0.9992079138755798,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00139,6bba_debd7bfa,36,87.75,14.625,97.5,0.9999995231628418,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00140,6bba_debd7bfa,36,87.75,100.75,37.375,0.9999821186065674,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00141,6bba_debd7bfa,36,89.375,48.75,94.25,0.9999651908874512,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00142,6bba_debd7bfa,36,89.375,71.5,78.0,0.9998409748077393,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00143,6bba_debd7bfa,36,89.375,91.0,52.0,0.9998615980148315,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00144,6bba_debd7bfa,36,92.625,81.25,66.625,0.9999268054962158,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00145,6bba_debd7bfa,36,92.625,97.5,61.75,0.9999465942382812,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00146,6bba_debd7bfa,36,94.25,37.375,102.375,0.9995275735855103,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00147,6bba_debd7bfa,36,94.25,55.25,87.75,0.9999371767044067,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00148,6bba_debd7bfa,36,94.25,84.5,76.375,0.9998737573623657,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00149,6bba_debd7bfa,36,95.875,61.75,94.25,0.9998379945755005,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00150,6bba_debd7bfa,36,97.5,74.75,82.875,0.9999233484268188,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00151,6bba_debd7bfa,36,97.5,97.5,56.875,0.9997108578681946,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00152,6bba_debd7bfa,36,99.125,53.625,102.375,0.9997190833091736,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00153,6bba_debd7bfa,36,99.125,74.75,89.375,0.9992983341217041,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00154,6bba_debd7bfa,36,99.125,92.625,69.875,0.9998995065689087,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t36:p00155,6bba_debd7bfa,36,100.75,87.75,82.875,0.999038577079773,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00000,6bba_debd7bfa,37,0.0,35.75,8.125,0.9799843430519104,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00001,6bba_debd7bfa,37,1.625,11.375,6.5,0.9988462924957275,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00002,6bba_debd7bfa,37,1.625,19.5,16.25,0.9998297691345215,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00003,6bba_debd7bfa,37,1.625,27.625,19.5,0.9999457597732544,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00004,6bba_debd7bfa,37,3.25,6.5,35.75,0.9999537467956543,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00005,6bba_debd7bfa,37,3.25,17.875,27.625,0.9999611377716064,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00006,6bba_debd7bfa,37,3.25,37.375,17.875,0.9999284744262695,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00007,6bba_debd7bfa,37,3.25,47.125,6.5,0.9999710321426392,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00008,6bba_debd7bfa,37,4.875,3.25,22.75,0.9996107220649719,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00009,6bba_debd7bfa,37,4.875,16.25,13.0,0.9998217225074768,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00010,6bba_debd7bfa,37,4.875,27.625,4.875,0.9999281167984009,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00011,6bba_debd7bfa,37,4.875,56.875,1.625,0.9999088048934937,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00012,6bba_debd7bfa,37,6.5,6.5,35.75,0.9999454021453857,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00013,6bba_debd7bfa,37,6.5,35.75,17.875,0.9998223185539246,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00014,6bba_debd7bfa,37,6.5,45.5,16.25,0.9999662637710571,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00015,6bba_debd7bfa,37,8.125,14.625,39.0,0.9998856782913208,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00016,6bba_debd7bfa,37,8.125,34.125,29.25,0.9999872446060181,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00017,6bba_debd7bfa,37,8.125,42.25,6.5,0.9996562004089355,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00018,6bba_debd7bfa,37,8.125,55.25,16.25,0.9999268054962158,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00019,6bba_debd7bfa,37,9.75,3.25,45.5,0.9998537302017212,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00020,6bba_debd7bfa,37,9.75,26.0,29.25,0.9999513626098633,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00021,6bba_debd7bfa,37,9.75,55.25,3.25,0.9999358654022217,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00022,6bba_debd7bfa,37,9.75,66.625,1.625,0.9999778270721436,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00023,6bba_debd7bfa,37,11.375,63.375,11.375,0.9999885559082031,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00024,6bba_debd7bfa,37,13.0,0.0,42.25,0.9999289512634277,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00025,6bba_debd7bfa,37,13.0,30.875,39.0,0.9998337030410767,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00026,6bba_debd7bfa,37,13.0,35.75,27.625,0.9999481439590454,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00027,6bba_debd7bfa,37,13.0,45.5,26.0,0.9999189376831055,0.97,3.0,xy_d4_8_view
unet:6bba_debd7bfa:t37:p00028,6bba_debd7bfa,37,14.625,16.25,32.5,0.9999366998672485,0.97,3.0,xy_d4_8_view
